gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Female,0,Yes,No,24,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,83.02,2722.2,0
Female,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),26.8,1049.6,0
Female,1,Yes,Yes,39,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),124.81,6440.25,1
Male,0,Yes,No,6,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.1,741.4,0
Female,1,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,130.14,1581.2,1
Female,0,Yes,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,27.0,935.9,0
Male,0,No,No,19,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,82.62,2021.2,0
Male,0,No,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,33.21,592.65,0
Male,0,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,127.04,5638.3,1
Male,0,Yes,No,39,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,133.65,6994.6,0
Male,1,No,No,24,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Credit card (automatic),84.65,2791.5,1
Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,34.09,58.9,1
Female,1,Yes,No,27,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,128.32,4888.7,1
Male,0,No,No,2,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),88.56,339.9,0
Male,0,No,No,39,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,139.93,7634.8,0
Male,0,No,No,10,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,121.43,1682.4,0
Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),115.29,425.9,1
Male,1,Yes,No,35,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,127.24,6081.4,0
Male,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),27.2,989.05,0
Male,0,No,No,6,No,No phone service,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,56.16,470.6,1
Male,0,No,No,10,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,93.96,1394.55,0
Male,0,No,No,18,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,143.57,,1
Female,0,No,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),33.82,1171.5,0
Male,0,Yes,Yes,1,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,76.55,113.55,1
Female,1,Yes,No,13,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),93.82,1752.65,0
Male,0,Yes,Yes,38,Yes,Yes,Fiber optic,,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),131.69,6669.05,0
Male,0,No,Yes,12,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),120.28,1949.4,0
Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,100.1,1387.0,0
Male,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,99.5,1558.7,0
Female,0,Yes,Yes,36,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),146.81,7156.2,1
Female,0,Yes,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),26.26,1208.6,0
Male,0,No,No,36,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,140.74,6860.6,0
Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.19,358.05,0
Female,0,No,No,23,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,66.89,2077.95,0
Female,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,93.08,351.5,0
Female,0,No,No,2,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,142.63,443.9,1
Male,0,No,No,5,Yes,No,Fiber optic,,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,128.12,1048.85,1
Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),27.88,93.55,0
Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,125.96,93.3,1
Male,0,Yes,Yes,20,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),84.78,2278.75,0
Male,0,No,No,17,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,109.55,2640.55,0
Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,102.13,302.35,0
Female,0,No,Yes,27,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),95.58,3478.15,0
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,106.65,143.65,1
Female,0,No,No,18,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,74.25,1885.15,0
Male,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,123.39,449.75,1
Female,1,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,120.35,574.35,0
Female,1,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,121.64,816.8,0
Male,0,Yes,No,39,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.95,6316.2,0
Male,0,Yes,Yes,9,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),94.97,1201.65,0
Female,1,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,115.02,695.75,0
Male,0,No,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.39,819.95,0
Female,0,No,No,17,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),88.09,1994.3,1
Female,0,Yes,No,31,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,92.34,3972.25,0
Male,1,Yes,No,29,Yes,Yes,Fiber optic,,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),133.72,5295.7,0
Female,0,Yes,Yes,39,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),90.11,4760.3,0
Female,0,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),121.16,1052.4,1
Female,0,Yes,No,14,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),121.64,2312.55,0
Male,0,Yes,Yes,23,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),39.56,1224.05,0
Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,27.0,109.2,0
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,91.46,116.65,1
Female,1,Yes,No,30,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),119.88,4805.3,0
Male,0,No,No,23,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,133.65,4298.45,0
Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),142.02,6225.4,0
Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,126.9,181.7,1
Male,0,Yes,Yes,39,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),131.96,6991.6,0
Male,0,Yes,No,33,Yes,No,Fiber optic,,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,127.44,5610.25,1
Male,0,No,No,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),61.02,,0
Female,1,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,25.58,1031.1,0
Female,0,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,134.73,5985.75,0
Male,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.12,867.3,0
Female,1,No,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),135.2,4459.8,0
Male,0,Yes,Yes,37,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),80.66,4069.9,0
Female,0,No,No,15,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.24,1912.15,0
Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,26.46,59.75,1
Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,95.38,142.35,1
Male,0,No,No,19,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,74.25,2010.55,1
Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,26.53,67.55,0
Male,1,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,100.85,165.4,1
Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),27.07,95.55,0
Male,0,Yes,Yes,25,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,129.74,4391.45,0
Male,0,No,No,10,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),88.22,1231.85,0
Male,0,No,No,7,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,41.99,419.7,0
Male,0,Yes,Yes,12,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,78.23,1271.8,0
Male,0,Yes,Yes,9,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,118.67,1500.5,0
Male,1,Yes,No,31,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,135.81,5746.15,1
Female,0,Yes,Yes,33,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,118.94,5526.75,0
Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,101.25,209.1,1
Female,0,Yes,No,35,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),79.52,3857.1,0
Female,0,No,Yes,9,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,47.25,553.0,1
Female,0,No,No,3,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,80.32,415.95,1
Male,1,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),100.51,1261.35,0
Male,0,Yes,Yes,3,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,121.16,608.8,1
Female,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),106.04,522.95,0
Male,1,Yes,Yes,33,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,125.89,5774.55,0
Male,1,Yes,No,9,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,103.21,1233.4,1
Male,1,No,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,109.96,2122.05,1
Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,138.31,102.45,1
Male,0,Yes,No,30,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,109.22,4557.5,0
Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.92,19.2,0
Female,0,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),126.9,1505.45,0
Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),27.27,20.2,1
Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,98.01,154.3,0
Male,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,113.94,556.35,1
Female,1,Yes,Yes,6,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),105.44,864.85,0
Male,1,No,No,18,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),93.35,2275.1,0
Female,0,Yes,Yes,38,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),154.17,7723.9,1
Female,0,Yes,No,26,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,131.02,4692.95,0
Male,1,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),60.35,276.5,0
Male,1,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,115.49,851.75,1
Female,1,Yes,No,11,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),122.85,1859.5,0
Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,108.94,239.45,0
Female,1,Yes,Yes,32,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),119.81,5348.65,0
Male,0,No,No,30,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,79.92,3175.85,0
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,94.97,,0
Female,0,No,No,37,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),148.84,7279.35,0
Male,1,Yes,No,15,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),121.64,2656.7,0
Male,0,Yes,Yes,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),102.26,,0
Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,95.38,70.65,1
Female,1,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),116.03,2628.6,1
Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,74.79,55.4,1
Male,0,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,114.62,2516.2,0
Male,0,Yes,No,20,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Mailed check,106.99,2911.8,0
Female,0,No,No,33,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,120.42,,0
Male,1,Yes,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),34.36,1789.65,0
Male,0,No,No,34,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),147.42,7049.75,0
Female,0,Yes,Yes,33,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,80.73,3641.5,0
Male,0,No,No,33,Yes,No,DSL,,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,106.65,4801.1,0
Male,0,Yes,Yes,31,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,80.46,3509.4,0
Male,0,Yes,Yes,13,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,73.91,1338.15,1
Female,0,Yes,Yes,2,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,76.28,235.1,1
Female,0,Yes,Yes,39,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),147.15,7661.8,0
Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,101.99,166.3,1
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.26,19.45,0
Male,1,No,No,25,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),116.17,3865.6,0
Male,0,Yes,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,25.85,1177.05,0
Female,1,Yes,No,36,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),141.21,6819.45,0
Female,0,Yes,No,39,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,147.89,8165.1,0
Male,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),106.58,2034.25,0
Male,0,Yes,Yes,21,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,80.73,2343.85,0
Female,0,Yes,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.39,1463.45,0
Female,0,Yes,No,38,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),78.03,4039.3,0
Male,1,Yes,No,29,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,137.57,5549.4,1
Female,0,Yes,Yes,11,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,138.78,2110.15,1
Male,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),122.65,90.85,1
Male,0,Yes,Yes,4,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,73.98,452.8,0
Male,1,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,101.38,1013.35,0
Male,1,Yes,Yes,39,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),98.42,5139.65,0
Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.86,19.9,1
Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,142.16,545.2,1
Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,27.14,223.6,0
Male,0,Yes,Yes,26,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,132.23,,0
Female,0,Yes,Yes,39,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),104.69,5574.35,0
Female,0,Yes,Yes,35,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),72.7,3399.85,0
Male,0,Yes,Yes,39,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),87.88,4754.3,0
Male,0,No,No,24,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),139.93,4747.85,0
Female,1,No,No,1,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),76.34,118.25,0
Male,0,Yes,Yes,30,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),74.59,3119.9,0
Female,0,Yes,Yes,13,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,74.45,1319.85,0
Male,0,Yes,Yes,39,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),61.09,3139.8,0
Male,0,No,No,37,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,146.41,7176.55,1
Male,0,Yes,Yes,39,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),145.4,7919.8,0
Male,0,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,68.18,50.5,1
Female,0,No,No,23,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),81.2,2421.6,0
Female,0,No,No,8,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,65.88,720.1,0
Female,1,No,No,12,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,94.16,,0
Female,0,No,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,147.02,2809.05,0
Female,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,133.31,4533.7,1
Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,101.05,572.45,0
Male,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),27.34,488.25,0
Male,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.53,,0
Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.26,19.45,0
Female,0,No,No,33,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,155.38,6993.65,0
Female,1,Yes,No,20,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),101.18,2869.85,1
Male,0,No,Yes,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,67.57,50.05,0
Male,1,Yes,No,30,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,153.36,6292.7,0
Male,0,Yes,Yes,23,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,73.58,2301.15,0
Female,1,No,No,20,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),144.11,4056.75,1
Male,0,Yes,Yes,33,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,149.31,6586.85,0
Male,0,Yes,No,34,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Mailed check,90.79,4234.15,0
Female,1,No,Yes,18,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),142.22,3465.05,0
Male,1,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,101.99,2425.4,0
Female,0,Yes,Yes,12,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),122.98,2198.3,0
Male,0,No,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,74.45,159.15,1
Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.99,,0
Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),59.47,44.05,0
Female,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,109.15,356.1,0
Male,0,Yes,No,39,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),106.78,5564.85,0
Male,0,Yes,Yes,38,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),154.91,7842.3,0
Female,0,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,101.66,75.3,1
Male,0,No,No,6,Yes,No,DSL,,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),67.84,593.75,1
Female,1,Yes,No,18,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),108.81,2656.5,1
Male,1,Yes,No,32,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),111.98,4903.15,0
Male,0,Yes,Yes,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),136.55,3956.7,0
Female,0,No,No,18,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,145.19,3645.5,0
Male,0,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.46,686.95,0
