gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Male,0,Yes,No,10,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),70.61,725.58,0
Male,1,Yes,No,17,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,129.34,2091.87,1
Male,0,No,No,24,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,130.36,3211.25,1
Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),117.45,214.16,1
Female,1,Yes,No,26,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,153.12,3695.89,1
Male,0,No,Yes,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.64,27.35,1
Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,64.67,65.93,1
Male,1,No,No,3,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Electronic check,71.34,221.55,1
Male,0,Yes,No,6,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,79.17,469.58,1
Female,0,No,No,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.85,28.54,1
Female,0,No,No,24,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,122.52,3072.52,1
Male,0,No,No,25,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),125.5,2833.68,1
Female,0,No,No,7,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,65.03,440.74,1
Female,0,Yes,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,130.72,1390.52,1
Male,0,No,No,1,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,82.29,83.99,1
Male,0,No,No,3,Yes,No,Fiber optic,,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),29.36,85.21,1
Male,0,No,No,7,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,48.58,367.64,1
Female,0,No,No,7,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,65.03,480.03,1
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,102.66,97.83,1
Male,0,Yes,Yes,8,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,37.77,310.94,1
Male,0,Yes,Yes,22,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),115.13,2581.36,1
Male,1,Yes,No,16,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,142.32,2232.12,1
Male,1,No,No,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,27.84,27.1,1
Male,0,No,No,9,Yes,No,Fiber optic,,No,No,No,No,No,One year,Yes,Mailed check,74.17,646.64,0
Male,0,No,No,18,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,73.8,1359.53,0
Male,0,No,No,4,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),88.3,349.13,1
Male,0,No,No,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),30.01,32.0,1
Male,0,Yes,No,16,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,81.34,1345.59,1
Male,0,Yes,Yes,18,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),114.19,1878.63,1
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),66.77,68.64,1
Male,0,No,Yes,2,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,29.51,56.32,1
Female,0,Yes,Yes,18,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,29.07,532.97,0
Male,0,Yes,No,28,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,137.75,3995.95,1
Female,0,Yes,No,16,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),92.66,1402.75,0
Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),107.74,106.81,1
Female,1,No,No,26,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),148.48,3621.38,0
Male,0,Yes,Yes,2,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),93.38,170.04,1
Male,0,No,No,10,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,118.46,1155.81,1
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.18,77.98,1
Male,0,Yes,No,26,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),152.25,4350.77,1
Male,1,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,131.22,649.06,1
Male,0,No,No,10,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,86.2,833.31,1
Female,1,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),145.29,738.14,1
Female,0,Yes,Yes,9,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,36.4,300.66,1
Male,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),107.95,117.92,1
Female,0,No,No,24,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,125.35,3089.6,1
Female,0,No,No,14,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,145.36,2138.76,1
Female,1,Yes,No,22,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),136.3,2800.98,1
Male,0,Yes,No,26,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,73.88,1886.1,0
Male,0,No,No,8,Yes,No,Fiber optic,,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,75.11,591.59,1
Female,1,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,139.42,890.36,1
Male,1,Yes,No,17,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),136.73,2092.54,1
Female,0,Yes,Yes,19,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,156.53,2855.61,0
Male,0,No,No,22,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),29.94,722.08,1
Male,0,No,No,10,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,86.2,857.67,1
Female,1,Yes,No,10,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),109.04,1064.78,1
Male,0,Yes,Yes,16,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),30.01,443.65,1
Female,0,Yes,Yes,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,28.93,31.67,1
Male,1,No,No,1,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,152.25,137.63,1
Female,0,Yes,Yes,6,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,106.21,667.49,1
Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,100.12,316.5,1
Female,0,Yes,Yes,28,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,34.65,920.46,0
Male,0,No,Yes,20,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,37.12,767.87,0
Male,0,Yes,Yes,19,No,No phone service,DSL,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,56.84,992.04,0
Female,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,78.66,374.19,1
Female,0,No,No,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.71,30.36,1
Male,0,Yes,Yes,25,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,133.11,3570.47,1
Female,0,No,No,22,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),122.16,2745.83,1
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,102.52,102.66,1
Male,0,Yes,Yes,26,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,126.73,3070.46,1
Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,102.08,93.16,1
Female,0,Yes,No,25,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),69.38,1601.86,0
Female,0,No,No,9,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),114.7,976.01,1
Male,0,Yes,Yes,26,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),30.16,759.33,1
Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),102.08,99.65,1
Male,1,No,No,1,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,137.89,133.65,1
Female,0,Yes,Yes,4,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),36.61,138.8,1
Female,0,No,No,22,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),28.56,629.54,0
Female,0,Yes,No,3,Yes,Yes,Fiber optic,,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,123.54,394.73,1
Male,0,No,Yes,1,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),81.05,77.48,1
Male,0,Yes,No,26,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,36.03,1019.66,1
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,133.4,143.36,1
Female,0,No,No,28,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,36.9,963.31,0
Male,0,No,No,20,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,158.48,3351.08,1
Male,1,Yes,No,8,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,155.22,1260.28,1
Male,1,Yes,No,27,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,82.0,2243.48,1
Female,1,Yes,No,28,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,154.93,4243.51,1
Male,0,No,No,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,30.09,30.1,1
Male,0,No,Yes,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),30.52,29.89,1
Male,0,No,No,4,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,36.18,145.87,0
Male,0,No,No,2,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,27.48,56.37,1
Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),137.17,141.95,1
Female,0,Yes,Yes,27,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),79.68,2165.34,0
Female,0,No,No,20,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,126.95,2651.44,0
Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),123.76,344.64,1
Male,0,Yes,No,16,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),138.11,2082.47,1
Male,0,Yes,Yes,15,Yes,No,DSL,,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),117.45,1874.06,1
Male,1,Yes,Yes,16,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,162.33,2505.09,1
Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,137.17,124.08,1
Male,1,No,Yes,2,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,66.34,123.49,1
Male,1,No,No,1,Yes,No,Fiber optic,,No,No,No,No,No,One year,No,Electronic check,65.61,61.98,1
Female,0,Yes,Yes,13,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,88.81,1260.13,1
Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,73.66,149.47,1
Male,0,Yes,Yes,28,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,96.42,2933.41,1
Male,0,No,No,5,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,28.93,146.82,1
Male,0,No,No,4,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Electronic check,49.3,196.39,1
Male,0,No,Yes,10,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),29.87,287.57,0
Female,0,Yes,No,4,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,72.28,295.27,1
Female,0,Yes,Yes,28,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,38.06,988.78,1
Female,0,Yes,Yes,28,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),107.81,3259.12,1
Male,1,Yes,No,20,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,147.76,3149.85,1
Female,0,No,No,16,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,152.54,2351.57,0
Male,0,Yes,Yes,14,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),29.72,453.76,1
Male,1,Yes,No,11,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,136.95,1604.43,1
Female,1,No,No,26,Yes,Yes,DSL,,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),149.13,4006.35,1
Female,0,No,No,16,Yes,No,DSL,,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,29.94,442.8,1
Male,0,Yes,Yes,23,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Electronic check,50.46,1155.53,1
Male,1,Yes,No,10,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,122.96,1231.1,1
Female,0,No,No,16,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,121.58,1841.23,1
Male,0,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),74.46,136.41,0
Male,0,No,No,24,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,63.36,1604.8,0
Male,0,Yes,Yes,28,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.13,728.1,0
Female,0,Yes,Yes,22,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,99.69,2234.54,1
Male,0,Yes,No,16,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,116.36,2024.27,1
Male,0,Yes,Yes,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,77.79,334.57,1
Female,0,No,Yes,10,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,29.07,277.78,1
Male,0,Yes,No,15,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,132.96,2134.59,0
Female,0,No,Yes,10,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,29.07,261.65,1
Female,0,No,No,7,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,28.35,179.31,1
Female,0,Yes,Yes,6,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,163.78,1002.84,1
Male,0,No,No,6,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,38.21,223.06,1
Male,0,No,No,1,No,No phone service,Fiber optic,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),43.28,42.3,1
Female,0,Yes,Yes,19,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,138.62,2667.72,1
Female,0,No,No,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.01,146.4,1
Female,0,Yes,No,28,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,133.4,3519.87,1
Male,1,Yes,No,24,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,36.25,867.32,1
Male,0,No,No,20,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,117.45,2468.45,1
Female,1,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,125.93,128.94,1
Female,0,Yes,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),129.2,867.75,1
Male,0,No,No,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,28.78,28.38,0
Female,0,No,No,16,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),152.54,2279.88,0
Female,1,Yes,No,10,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),123.18,1127.01,1
Female,0,No,No,4,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,129.63,547.84,1
Female,0,No,No,8,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,94.61,721.37,0
Male,0,Yes,Yes,17,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,27.84,442.78,0
Female,0,Yes,Yes,24,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,153.77,3831.91,1
Male,0,Yes,No,20,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),136.88,2802.24,0
Male,0,No,No,22,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,146.3,3304.34,1
Female,0,No,No,5,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,80.76,381.91,1
Male,0,Yes,Yes,20,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),150.58,2850.57,1
Male,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,102.52,96.8,1
Female,0,No,No,26,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,130.28,3166.26,1
Female,0,Yes,No,28,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,119.84,3460.03,0
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,63.51,67.93,1
Male,0,No,No,8,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),146.09,1221.15,1
Female,1,Yes,No,16,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,152.54,2583.22,1
Female,0,Yes,Yes,5,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,116.65,572.14,1
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,116.36,119.95,1
Male,0,Yes,No,26,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,130.14,3285.0,0
Male,1,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,108.68,109.23,1
Male,0,Yes,Yes,20,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,85.98,1713.28,1
Male,0,Yes,No,19,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,137.46,2442.96,1
Male,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),65.25,446.43,1
Male,0,Yes,Yes,16,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,36.61,640.1,0
Male,0,Yes,Yes,28,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,114.91,3055.69,1
Female,0,No,Yes,28,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,95.7,2483.35,1
Male,1,No,No,9,No,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),50.24,444.8,1
Male,0,No,No,7,Yes,Yes,Fiber optic,,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,122.89,910.18,1
Female,0,Yes,Yes,24,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,102.59,2502.61,1
Male,0,Yes,Yes,14,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),36.9,535.3,1
Female,0,No,No,9,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,113.9,961.48,1
Male,1,Yes,No,10,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,122.96,1258.85,1
Male,0,Yes,No,28,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,119.12,3217.62,1
Female,0,Yes,No,28,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,166.97,4987.74,1
Female,0,Yes,No,28,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),131.88,3788.13,1
Male,1,Yes,No,12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,112.96,1273.88,1
Male,0,No,No,26,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,36.4,863.99,1
Female,0,Yes,Yes,22,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),108.75,2173.65,0
Female,0,Yes,Yes,18,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.64,502.26,0
Female,0,Yes,No,28,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,93.89,2505.81,1
Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,72.64,74.76,1
Female,0,No,Yes,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,29.58,29.58,1
Male,0,Yes,Yes,24,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,34.73,794.51,0
Female,0,No,No,9,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,78.52,657.1,1
Male,0,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,109.11,1514.62,1
Male,0,Yes,Yes,26,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,137.1,3824.57,0
Male,0,No,Yes,25,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),58.87,1396.24,1
Male,0,Yes,No,28,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,133.4,3848.53,1
Male,0,No,No,6,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Electronic check,74.68,475.92,1
Female,0,Yes,Yes,14,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,128.76,1843.77,1
Male,0,No,No,1,Yes,No,Fiber optic,,No,No,No,No,No,One year,Yes,Electronic check,66.12,70.87,1
Female,0,No,No,14,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.35,388.36,0
Female,0,Yes,Yes,19,Yes,No,DSL,,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,89.54,1856.49,0
Female,0,Yes,Yes,28,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.56,741.01,0
